query-id	corpus-id	score
2037728	246394	1
2037734	227957	1
2037735	444095	1
2037736	443474	1
2037738	318312	1
2037739	409004	1
2037743	212351	1
2037747	150223	1
2037750	146642	1
2037754	488627	1
2037756	49082	1
2037757	201024	1
2037760	398008	1
2037762	330255	1
2037765	479332	1
2037766	45494	1
2037767	73664	1
2037769	124880	1
2037773	541998	1
2037774	209269	1
2037776	385028	1
2037778	522503	1
2037783	13847	1
2037784	139906	1
2037786	506642	1
2037788	379062	1
2037790	132006	1
2037793	316226	1
2037794	198948	1
2037795	106301	1
2037796	55979	1
2037797	62639	1
2037798	333126	1
2037800	188296	1
2037805	94229	1
2037808	90522	1
2037809	23823	1
2037812	387715	1
2037813	305316	1
2037816	232938	1
2037818	550101	1
2037820	99901	1
2037821	534491	1
2037823	490584	1
2037824	287085	1
2037825	592512	1
2037827	207570	1
2037832	420897	1
2037833	125966	1
2037834	320751	1
2037835	196946	1
2037838	411686	1
2037841	236186	1
2037845	343811	1
2037846	33850	1
2037848	346770	1
2037850	169283	1
2037856	558007	1
2037863	385544	1
2037864	357340	1
2037868	276711	1
2037870	266158	1
2037871	351885	1
2037872	381235	1
2037874	414903	1
2037877	84128	1
2037879	150931	1
2037880	168513	1
2037882	211586	1
2037886	512057	1
2037887	197168	1
2037889	555519	1
2037891	480628	1
2037893	592004	1
2037895	420807	1
2037898	240556	1
2037900	140102	1
2037902	146761	1
2037904	400440	1
2037907	136525	1
2037908	347149	1
2037910	374495	1
2037911	529428	1
2037912	126839	1
2037914	402234	1
2037916	382712	1
2037920	174932	1
2037924	584963	1
2037926	256228	1
2037927	324535	1
2037931	564965	1
2037932	540381	1
2037934	415772	1
2037936	331160	1
2037937	230970	1
2037938	148078	1
2037939	535454	1
2037942	511375	1
2037944	85488	1
2037945	505105	1
2037950	260749	1
2037954	286942	1
2037956	556264	1
2037957	326191	1
2037959	197186	1
2037960	372839	1
2037962	494053	1
2037964	492899	1
2037970	576898	1
2037972	388918	1
2037973	594345	1
2037976	563204	1
2037977	599142	1
2037978	73701	1
2037979	139094	1
2037984	386053	1
2037985	181078	1
2037995	536509	1
2037996	26834	1
2038001	428538	1
2038002	62938	1
2038006	402523	1
2038009	467345	1
2038010	78525	1
2038013	43094	1
2038014	203231	1
2038015	500527	1
2038019	18772	1
2038020	294496	1
2038023	440346	1
2038025	2346	1
2038026	209776	1
2038027	395371	1
2038029	6182	1
2038030	549489	1
2038031	456848	1
2038032	102824	1
2038033	178222	1
2038036	24021	1
2038038	544982	1
2038041	436557	1
2038042	491764	1
2038043	217363	1
2038049	481137	1
2038050	426733	1
2038052	291398	1
2038058	434615	1
2038060	56093	1
2038061	557396	1
2038064	123889	1
2038065	152210	1
2038066	581733	1
2038067	241085	1
2038068	539996	1
2038069	241240	1
2038071	317024	1
2038074	240116	1
2038076	505331	1
2038078	78408	1
2038081	375303	1
2038082	80939	1
2038084	79050	1
2038085	218761	1
2038086	294128	1
2038087	395305	1
2038089	81612	1
2038092	16301	1
2038093	536773	1
2038094	249109	1
2038097	52916	1
2038099	471870	1
2038103	473020	1
2038104	489337	1
2038105	279093	1
2038106	89222	1
2038107	396694	1
2038109	256360	1
2038111	283692	1
2038112	421639	1
2038113	238837	1
2038117	350260	1
2038119	416632	1
2038121	584131	1
2038122	401294	1
2038126	421052	1
2038127	43218	1
2038131	500794	1
2038132	405761	1
2038136	534809	1
2038139	8601	1
2038142	418573	1
2038143	544745	1
2038144	104504	1
2038145	17461	1
2038146	499975	1
2038150	451936	1
2038151	181549	1
2038152	504819	1
2038153	385231	1
2038154	187412	1
2038156	333384	1
2038157	340632	1
2038160	69103	1
2038164	73323	1
2038167	79768	1
2038171	96820	1
2038174	566837	1
2038175	4247	1
2038176	397920	1
2038178	481036	1
2038179	344838	1
2038183	489042	1
2038185	278012	1
2038187	24612	1
2038188	169550	1
2038190	53083	1
2038192	80664	1
2038196	413231	1
2038198	591319	1
2038201	11617	1
2038205	290116	1
2038208	443859	1
2038209	453987	1
2038210	165357	1
2038211	489651	1
2038212	400231	1
2038214	26791	1
2038215	453771	1
2038219	366129	1
2038222	109173	1
2038224	302700	1
2038227	500223	1
2038231	190126	1
2038233	4687	1
2038234	18123	1
2038236	138812	1
2038239	199600	1
2038241	343027	1
2038245	410272	1
2038248	354314	1
2038249	352036	1
2038250	376310	1
2038252	596657	1
2038253	6503	1
2038258	54471	1
2038259	237749	1
2038261	260255	1
2038263	245897	1
2038264	455624	1
2038265	584237	1
2038266	455141	1
2038267	459407	1
2038268	503068	1
2038270	42650	1
2038271	377020	1
2038273	49111	1
2038274	554065	1
2038282	447855	1
2038283	240433	1
2038284	393639	1
2038285	44978	1
2038287	184310	1
2038288	583593	1
2038292	167982	1
2038293	106585	1
2038296	19216	1
2038299	45212	1
2038300	436907	1
2038301	319159	1
2038303	8515	1
2038304	327715	1
2038310	8916	1
2038311	283615	1
2038312	422573	1
2038315	276278	1
2038316	11592	1
2038317	117427	1
2038318	481001	1
2038320	256802	1
2038321	483453	1
2038324	448194	1
2038325	298716	1
2038327	37046	1
2038329	50039	1
2038332	239297	1
2038334	400777	1
2038336	144009	1
2038338	384757	1
2038339	139885	1
2038340	294621	1
2038343	526719	1
2038349	173158	1
2038350	559771	1
2038352	261369	1
2038354	266686	1
2038355	298789	1
2038372	282976	1
2038373	150759	1
2038376	580237	1
2038377	317812	1
2038379	126274	1
2038380	13186	1
2038384	526967	1
2038391	501209	1
2038394	89928	1
2038396	291760	1
2038397	196616	1
2038398	558152	1
2038399	64482	1
2038401	61779	1
2038405	60186	1
2038406	902	1
2038409	516172	1
2038410	21511	1
2038411	211744	1
2038414	9561	1
2038415	389883	1
2038420	172832	1
2038424	46893	1
2038428	219888	1
2038430	66816	1
2038433	116992	1
2038434	584788	1
2038435	523646	1
2038436	562970	1
2038438	296989	1
2038439	12819	1
2038442	442896	1
2038444	141059	1
2038447	53756	1
2038448	24161	1
2038450	146535	1
2038451	195590	1
2038452	319458	1
2038454	274582	1
2038459	474085	1
2038461	583124	1
2038465	448379	1
2038466	459423	1
2038467	112683	1
2038468	171184	1
2038469	550577	1
2038472	359109	1
2038475	210796	1
2038476	383819	1
2038481	390599	1
2038486	159921	1
2038487	112034	1
2038488	434624	1
2038489	590932	1
2038490	219946	1
2038494	65382	1
2038496	146216	1
2038497	433634	1
2038499	259020	1
2038500	591566	1
2038503	205341	1
2038504	569142	1
2038506	357895	1
2038507	76850	1
2038508	289615	1
2038510	11653	1
2038511	586207	1
2038515	554797	1
2038516	448368	1
2038517	301348	1
2038521	464256	1
2038530	593681	1
2038532	443689	1
2038533	428847	1
2038535	332684	1
2038536	422939	1
2038537	234381	1
2038542	104115	1
2038543	213591	1
2038545	577127	1
2038547	325142	1
2038552	592462	1
2038553	104966	1
2038570	263432	1
2038572	70906	1
2038573	470918	1
2038574	156076	1
2038578	15019	1
2038581	52622	1
2038582	511465	1
2038583	338209	1
2038586	26512	1
2038594	381997	1
2038595	447925	1
2038597	195787	1
2038604	237635	1
2038606	17010	1
2038609	180743	1
2038614	45387	1
2038615	69053	1
2038619	562753	1
2038620	237336	1
2038621	257444	1
2038623	43715	1
2038624	123956	1
2038626	164960	1
2038627	233836	1
2038629	288268	1
2038630	479111	1
2038631	312798	1
2038634	301266	1
2038637	480871	1
2038639	133879	1
2038640	543812	1
2038641	328066	1
2038642	118221	1
2038643	407591	1
2038644	138934	1
2038646	332229	1
2038651	200630	1
2038652	531472	1
2038654	142333	1
2038655	52951	1
2038657	192124	1
2038663	105208	1
2038666	50433	1
2038667	361393	1
2038670	450586	1
2038673	33083	1
2038675	379323	1
2038677	180247	1
2038678	400380	1
2038680	94456	1
2038681	475267	1
2038683	272585	1
2038686	206976	1
2038689	21609	1
2038691	397598	1
2038692	117049	1
2038695	35878	1
2038697	334906	1
2038698	120964	1
2038700	52295	1
2038701	198322	1
2038703	366861	1
2038704	357817	1
2038705	564063	1
2038706	52538	1
2038709	115264	1
2038710	581504	1
2038714	431361	1
2038716	10409	1
2038717	458765	1
2038718	146135	1
2038720	363658	1
2038721	336686	1
2038722	412542	1
2038724	68320	1
2038725	450547	1
2038727	366449	1
2038729	206388	1
2038730	247719	1
2038731	374735	1
2038735	251644	1
2038736	503465	1
2038737	383913	1
2038738	40160	1
2038743	260640	1
2038744	192918	1
2038745	549586	1
2038746	418893	1
2038747	562580	1
2038749	579603	1
2038751	122943	1
2038752	122023	1
2038753	49797	1
2038755	112705	1
2038756	520929	1
2038757	583513	1
2038759	242013	1
2038760	357008	1
2038763	501854	1
2038764	591878	1
2038765	355052	1
2038767	328835	1
2038771	330755	1
2038772	363674	1
2038774	319129	1
2038776	158793	1
2038777	321612	1
2038778	398157	1
2038780	349529	1
2038782	482324	1
2038783	527327	1
2038784	426947	1
2038785	499410	1
2038787	586017	1
2038788	550374	1
2038790	516365	1
2038794	576689	1
2038795	503606	1
2038796	19977	1
2038800	592111	1
2038802	63171	1
2038804	66089	1
2038805	478628	1
2038807	98287	1
2038809	6731	1
2038811	421769	1
2038812	76441	1
2038813	247519	1
2038814	466440	1
2038816	218182	1
2038818	67488	1
2038819	293642	1
2038822	391331	1
2038823	281383	1
2038824	424582	1
2038827	370186	1
2038828	185301	1
2038832	15450	1
2038835	213819	1
2038836	38560	1
2038837	539432	1
2038838	559103	1
2038839	16767	1
2038842	272402	1
2038843	509942	1
2038847	405156	1
2038850	169346	1
2038851	114592	1
2038853	554562	1
2038855	357803	1
2038857	72854	1
2038861	30391	1
2038862	247206	1
2038864	103021	1
2038866	20714	1
2038868	207416	1
2038870	22209	1
2038871	28361	1
2038876	134011	1
2038878	251934	1
2038879	57646	1
2038882	582345	1
2038884	595530	1
2038886	90789	1
2038887	508868	1
2038888	201048	1
2038891	27986	1
2038892	430861	1
2038896	444135	1
2038897	284153	1
2038898	310081	1
2038899	253907	1
2038900	60124	1
2038901	293065	1
2038903	50000	1
2038904	191660	1
2038905	132881	1
2038907	311644	1
2038912	95385	1
2038913	53155	1
2038914	107158	1
2038918	591333	1
2038921	532113	1
2038923	211650	1
2038924	301810	1
2038925	593133	1
2038926	445103	1
2038928	430637	1
2038932	238264	1
2038933	557355	1
2038934	35306	1
2038936	84466	1
2038937	534232	1
2038938	356514	1
2038942	517827	1
2038943	60981	1
2038948	298046	1
2038951	328827	1
2038952	578561	1
2038954	147182	1
2038955	465765	1
2038956	497230	1
2038957	17528	1
2038958	224782	1
2038959	288094	1
2038960	242986	1
2038962	532635	1
2038963	315209	1
2038964	244053	1
2038967	495710	1
2038968	523506	1
2038971	190756	1
2038972	545873	1
2038974	337940	1
2038975	350278	1
2038976	321076	1
2038977	522105	1
2038978	161130	1
2038982	42595	1
2038984	173482	1
2038985	276587	1
2038988	382598	1
2038989	171905	1
2038991	11961	1
2038993	23187	1
2038995	409266	1
2039000	68670	1
2039001	266856	1
2039004	311856	1
2039005	502123	1
2039006	476350	1
2039008	508286	1
2039009	106240	1
2039010	313414	1
2039011	343774	1
2039012	357023	1
2039014	334338	1
2039016	463768	1
2039018	257093	1
2039019	156903	1
2039020	458385	1
2039021	132258	1
2039024	558661	1
2039025	490190	1
2039026	42563	1
2039027	322610	1
2039031	512045	1
2039033	567123	1
2039034	247384	1
2039035	592245	1
2039037	355565	1
2039038	20651	1
2039040	195839	1
2039042	312321	1
2039043	115333	1
2039047	392607	1
2039048	30538	1
2039049	172518	1
2039052	164450	1
2039056	593826	1
2039061	6918	1
2039062	423356	1
2039064	163325	1
2039065	311895	1
2039073	517439	1
2039074	108173	1
2039076	555694	1
2039078	465730	1
2039079	112045	1
2039080	524043	1
2039084	577810	1
2039086	27396	1
2039087	518322	1
2039091	510902	1
2039092	220828	1
2039093	127086	1
2039095	238017	1
2039098	580084	1
2039099	297994	1
2039100	20178	1
2039104	262864	1
2039108	175480	1
2039109	57923	1
2039110	441038	1
2039112	408322	1
2039113	234255	1
2039115	432327	1
2039116	445498	1
2039117	500769	1
2039119	148053	1
2039120	434590	1
2039121	210197	1
2039122	598562	1
2039125	584621	1
2039126	154564	1
2039127	207848	1
2039128	546560	1
2039129	129632	1
2039131	406130	1
2039133	318351	1
2039135	110308	1
2039137	233171	1
2039139	65899	1
2039141	63532	1
2039143	388961	1
2039144	83230	1
2039146	376758	1
2039147	304641	1
2039154	515391	1
2039155	565133	1
2039158	114502	1
2039159	519171	1
2039160	399882	1
2039161	537172	1
2039162	235763	1
2039163	419638	1
2039165	490052	1
2039166	75560	1
2039168	354889	1
2039172	78288	1
2039175	52978	1
2039176	220794	1
2039185	89211	1
2039186	599174	1
2039189	200338	1
2039192	495311	1
2039193	567273	1
2039195	314001	1
2039197	165248	1
2039200	126696	1
2039201	510373	1
2039203	232415	1
2039206	312577	1
2039207	386013	1
2039208	276073	1
2039212	281316	1
2039214	185115	1
2039215	345451	1
2039216	105317	1
2039217	92398	1
2039218	175353	1
2039219	547131	1
2039221	244701	1
2039222	548279	1
2039223	112200	1
2039230	493797	1
2039234	285895	1
2039235	89725	1
2039237	10258	1
2039239	571327	1
2039240	231227	1
2039242	63628	1
2039244	291767	1
2039250	465992	1
2039258	389164	1
2039260	9753	1
2039262	424361	1
2039266	526359	1
2039267	589601	1
2039268	298514	1
2039270	389178	1
2039271	70556	1
2039272	373303	1
2039275	243853	1
2039276	376420	1
2039277	117274	1
2039279	576334	1
2039285	438932	1
2039286	579024	1
2039288	532448	1
2039290	583902	1
2039293	241494	1
2039294	321788	1
2039296	17347	1
2039298	566380	1
2039299	169987	1
2039300	296132	1
2039302	28046	1
2039304	491593	1
2039305	96725	1
2039309	108890	1
2039310	155098	1
2039313	133333	1
2039314	450716	1
2039315	185791	1
2039316	333898	1
2039318	202657	1
2039320	55890	1
2039321	354357	1
2039322	121731	1
2039323	78282	1
2039324	99273	1
2039326	292230	1
2039327	233986	1
2039329	369773	1
2039331	12277	1
2039333	211478	1
2039334	482927	1
2039335	241585	1
2039337	271691	1
2039339	27236	1
2039341	198012	1
2039345	545789	1
2039346	557344	1
2039347	162682	1
2039349	361836	1
2039350	557967	1
2039352	565217	1
2039360	571458	1
2039362	208374	1
2039363	217015	1
2039370	522836	1
2039373	95729	1
2039375	469701	1
2039379	537102	1
2039383	73741	1
2039384	240494	1
2039386	548508	1
2039387	88529	1
2039388	71004	1
2039389	134343	1
2039390	435811	1
2039391	477568	1
2039392	331813	1
2039395	404471	1
2039396	582909	1
2039397	278208	1
2039399	417365	1
2039400	341260	1
2039404	202037	1
2039406	484764	1
2039407	121262	1
2039409	415336	1
2039411	15103	1
2039412	549974	1
2039415	532901	1
2039417	328026	1
2039418	114306	1
2039425	103839	1
2039426	97347	1
2039428	266096	1
2039430	358156	1
2039432	251430	1
2039433	102545	1
2039434	327901	1
2039438	289768	1
2039445	161518	1
2039448	466310	1
2039449	204892	1
2039452	248863	1
2039453	187920	1
2039455	517675	1
2039456	267824	1
2039457	344936	1
2039463	404295	1
2039466	574198	1
2039467	407968	1
2039470	542180	1
2039471	309038	1
2039475	435302	1
2039477	515532	1
2039485	195062	1
2039494	94600	1
2039495	164038	1
2039496	108189	1
2039497	177421	1
2039498	412447	1
2039499	251837	1
2039500	492426	1
2039501	259517	1
2039504	102921	1
2039507	579543	1
2039508	503444	1
2039510	387878	1
2039512	362026	1
2039513	62561	1
2039514	117703	1
2039516	243522	1
2039518	568411	1
2039519	25473	1
2039528	588332	1
2039530	473402	1
2039531	322430	1
2039533	576048	1
2039534	194157	1
2039535	304961	1
2039536	384326	1
2039538	357797	1
2039539	514594	1
2039540	145114	1
2039541	292610	1
2039542	19297	1
2039543	74054	1
2039545	416859	1
2039546	229369	1
2039547	481784	1
2039548	374151	1
2039551	150151	1
2039556	247008	1
2039560	289582	1
2039562	140097	1
2039563	37679	1
2039564	441066	1
2039565	48204	1
2039566	298053	1
2039567	14437	1
2039569	35769	1
2039570	181821	1
2039572	201871	1
2039573	241605	1
2039578	142867	1
2039581	270345	1
2039582	286679	1
2039583	291566	1
2039585	323063	1
2039586	205508	1
2039587	314328	1
2039590	217814	1
2039591	392858	1
2039592	379683	1
2039593	295697	1
2039596	384447	1
2039601	115719	1
2039603	111300	1
2039604	464871	1
2039606	175771	1
2039609	359571	1
2039614	384022	1
2039617	270419	1
2039618	205928	1
2039619	539561	1
2039620	325412	1
2039624	490703	1
2039625	222685	1
2039631	167930	1
2039632	473798	1
2039635	150450	1
2039637	518617	1
2039638	517218	1
2039640	466272	1
2039642	286607	1
2039643	84310	1
2039646	249911	1
2039650	250944	1
2039651	387937	1
2039652	202315	1
2039654	397955	1
2039655	564352	1
2039657	421142	1
2039659	141456	1
2039661	313540	1
2039662	429600	1
2039663	263970	1
2039664	546178	1
2039665	170228	1
2039666	80464	1
2039667	422724	1
2039670	458280	1
2039671	317685	1
2039677	322582	1
2039680	472159	1
2039681	277288	1
2039683	248564	1
2039685	326684	1
2039686	11319	1
2039688	43902	1
2039690	315176	1
2039691	507371	1
2039692	264726	1
2039693	95072	1
2039694	287343	1
2039696	551003	1
2039698	5685	1
2039700	206473	1
2039702	66437	1
2039705	331836	1
2039709	447473	1
2039711	507113	1
2039713	272328	1
2039716	595811	1
2039718	77228	1
2039723	441394	1
2039724	529852	1
2039728	95337	1
2039733	547735	1
2039734	242976	1
2039736	478867	1
2039746	270818	1
2039748	15096	1
2039750	88579	1
2039752	594375	1
2039753	331024	1
2039756	448796	1
2039758	264986	1
2039759	511592	1
2039760	453539	1
2039765	433688	1
2039766	496378	1
2039771	37285	1
2039772	261768	1
2039773	325516	1
2039774	213196	1
2039776	175635	1
2039777	580560	1
2039780	392337	1
2039781	108689	1
2039784	344914	1
2039788	408398	1
2039793	561521	1
2039798	276894	1
2039799	595837	1
2039803	392935	1
2039806	154912	1
2039809	481945	1
2039810	32629	1
2039811	409651	1
2039812	575670	1
2039813	422264	1
2039814	546689	1
2039816	246907	1
2039817	168160	1
2039818	206455	1
2039820	97110	1
2039821	299031	1
2039825	528386	1
2039826	506003	1
2039827	55954	1
2039828	286829	1
2039829	145220	1
2039831	114822	1
2039833	113830	1
2039835	208135	1
2039838	354868	1
2039839	296798	1
2039842	197153	1
2039843	295562	1
2039847	236652	1
2039850	153385	1
2039851	157121	1
2039854	21913	1
2039855	131030	1
2039856	578492	1
2039857	560948	1
2039859	243194	1
2039861	590806	1
2039864	10908	1
2039867	490655	1
2039868	584317	1
2039870	68081	1
2039871	544781	1
2039872	453339	1
2039874	555280	1
2039877	514843	1
2039880	382879	1
2039881	540264	1
2039883	306230	1
2039885	493157	1
2039887	265160	1
2039888	517703	1
2039889	486485	1
2039890	365752	1
2039891	460271	1
2039892	353268	1
2039896	491517	1
2039898	507292	1
2039901	208815	1
2039903	421435	1
2039905	484667	1
2039906	93353	1
2039908	307246	1
2039912	484070	1
2039913	356451	1
2039916	290829	1
2039918	595470	1
2039919	193788	1
2039921	36624	1
2039923	491692	1
2039928	430751	1
2039933	386803	1
2039937	17237	1
2039938	50264	1
2039939	481342	1
2039942	323702	1
2039943	522863	1
2039944	420358	1
2039945	438696	1
2039946	137221	1
2039948	330435	1
2039951	55540	1
2039953	176102	1
2039954	522811	1
2039955	449082	1
2039958	183353	1
2039961	327085	1
2039963	597474	1
2039966	247768	1
2039967	126004	1
2039969	334236	1
2039970	308752	1
2039973	176505	1
2039975	350032	1
2039977	193655	1
2039978	499354	1
2039979	205715	1
2039985	586955	1
2039987	124038	1
2039988	496524	1
2039991	284142	1
2039992	158795	1
2039994	41359	1
2039996	38893	1
2039997	395377	1
2039998	9114	1
2039999	465294	1
2035005	113481	1
2035006	261745	1
2035007	295214	1
2035008	241158	1
2035011	346270	1
2035013	88239	1
2035014	153827	1
2035016	50540	1
2035019	90996	1
2035020	322524	1
2035025	114099	1
2035027	251444	1
2035035	544485	1
2035036	533130	1
2035037	12488	1
2035038	167563	1
2035039	377922	1
2035041	183688	1
2035045	583872	1
2035048	285744	1
2035049	562162	1
2035050	247658	1
2035051	546648	1
2035052	576450	1
2035054	294212	1
2035055	386131	1
2035056	344989	1
2035057	489376	1
2035059	184255	1
2035061	192020	1
2035064	452097	1
2035067	181585	1
2035071	302907	1
2035072	56369	1
2035075	311325	1
2035080	347169	1
2035081	504918	1
2035084	292289	1
2035085	255705	1
2035088	443629	1
2035091	500836	1
2035095	550691	1
2035099	145351	1
2035101	61557	1
2035105	80167	1
2035106	508001	1
2035108	176975	1
2035114	153528	1
2035115	235230	1
2035116	270176	1
2035118	119629	1
2035119	552632	1
2035121	384994	1
2035124	141201	1
2035126	216432	1
2035128	276846	1
2035129	505218	1
2035132	551831	1
2035134	92353	1
2035135	484819	1
2035137	61559	1
2035138	175452	1
2035140	251560	1
2035141	475327	1
2035142	52756	1
2035144	397917	1
2035145	317976	1
2035152	31340	1
2035154	355580	1
2035155	66492	1
2035159	83326	1
2035163	285693	1
2035168	556477	1
2035169	35754	1
2035171	287266	1
2035176	486376	1
2035177	330994	1
2035179	592108	1
2035182	162927	1
2035183	60549	1
2035185	167103	1
2035188	554653	1
2035189	355978	1
2035190	386105	1
2035191	377589	1
2035194	243527	1
2035197	88208	1
2035198	396191	1
2035201	41801	1
2035202	421586	1
2035206	79915	1
2035207	207663	1
2035209	130649	1
2035210	394892	1
2035211	344596	1
2035212	247822	1
2035213	483048	1
2035214	58507	1
2035215	72953	1
2035216	596167	1
2035218	480593	1
2035220	386444	1
2035222	213524	1
2035223	463713	1
2035227	118544	1
2035228	78637	1
2035229	102735	1
2035230	330694	1
2035231	460279	1
2035240	187975	1
2035241	144773	1
2035244	463575	1
2035250	465849	1
2035253	213455	1
2035256	299174	1
2035257	562349	1
2035263	520334	1
2035264	282448	1
2035267	478743	1
2035270	441585	1
2035271	559738	1
2035273	335267	1
2035274	184689	1
2035275	555603	1
2035277	360722	1
2035278	365462	1
2035279	185973	1
2035283	188571	1
2035287	451643	1
2035289	111171	1
2035292	334701	1
2035293	408163	1
2035294	538296	1
2035295	514863	1
2035297	68926	1
2035298	127894	1
2035299	272716	1
2035300	475478	1
2035302	352506	1
2035308	523959	1
2035309	394868	1
2035313	216356	1
2035314	394740	1
2035316	518879	1
2035317	276538	1
2035318	413713	1
2035319	241876	1
2035320	54638	1
2035321	97470	1
2035323	414091	1
2035324	434066	1
2035327	309488	1
2035328	154470	1
2035331	449816	1
2035334	287014	1
2035335	517982	1
2035337	209209	1
2035338	244426	1
2035341	442306	1
2035342	130042	1
2035343	501842	1
2035344	51494	1
2035346	168599	1
2035348	31660	1
2035352	108434	1
2035353	82805	1
2035354	440891	1
2035357	386398	1
2035359	515871	1
2035361	163888	1
2035362	239046	1
2035365	343258	1
2035368	8312	1
2035372	584388	1
2035373	535737	1
2035374	221362	1
2035375	323464	1
2035376	536483	1
2035380	407278	1
2035386	508960	1
2035389	94595	1
2035390	259917	1
2035395	73143	1
2035397	598939	1
2035398	475305	1
2035399	297000	1
2035401	271769	1
2035402	359869	1
2035409	232817	1
2035413	562993	1
2035418	198825	1
2035419	195398	1
2035423	262895	1
2035425	13483	1
2035426	179962	1
2035428	177048	1
2035430	108176	1
2035431	418994	1
2035433	397975	1
2035435	429637	1
2035436	533981	1
2035438	427021	1
2035439	330802	1
2035440	509274	1
2035443	103589	1
2035444	46113	1
2035445	226248	1
2035446	245069	1
2035447	536863	1
2035448	405695	1
2035452	349594	1
2035454	327274	1
2035455	249751	1
2035456	373619	1
2035465	429314	1
2035466	480944	1
2035469	500480	1
2035473	446186	1
2035474	513716	1
2035475	305119	1
2035477	101555	1
2035479	497887	1
2035484	461255	1
2035485	587611	1
2035487	199853	1
2035489	55858	1
2035491	146126	1
2035493	374638	1
2035495	69104	1
2035498	367083	1
2035499	81941	1
2035500	158268	1
2035501	398542	1
2035504	368021	1
2035505	270465	1
2035507	281628	1
2035512	120521	1
2035513	104153	1
2035516	398590	1
2035517	452952	1
2035518	334301	1
2035521	405056	1
2035524	367477	1
2035525	352917	1
2035526	555879	1
2035528	281025	1
2035529	528727	1
2035530	415586	1
2035533	35264	1
2035534	445461	1
2035535	159896	1
2035540	214480	1
2035541	115763	1
2035542	106084	1
2035546	393178	1
2035550	324567	1
2035551	371389	1
2035552	48855	1
2035554	131464	1
2035556	83726	1
2035558	141243	1
2035563	384577	1
2035564	581224	1
2035565	405021	1
2035566	545380	1
2035572	224000	1
2035576	216917	1
2035578	110746	1
2035581	317548	1
2035582	39004	1
2035584	7507	1
2035586	497901	1
2035588	88398	1
2035590	594114	1
2035591	521396	1
2035593	219222	1
2035594	134177	1
2035596	77771	1
2035597	143534	1
2035599	101735	1
2035601	153367	1
2035603	105872	1
2035606	360310	1
2035608	32477	1
2035609	451384	1
2035610	266879	1
2035618	514058	1
2035622	239679	1
2035623	245670	1
2035624	66262	1
2035625	329920	1
2035626	435513	1
2035628	504735	1
2035629	126068	1
2035630	500162	1
2035631	451812	1
2035633	548967	1
2035634	123152	1
2035638	19958	1
2035639	313941	1
2035644	210811	1
2035648	347480	1
2035650	580376	1
2035652	331157	1
2035658	115175	1
2035659	359979	1
2035661	493136	1
2035662	516684	1
2035663	279735	1
2035667	287868	1
2035668	532262	1
2035670	80658	1
2035672	492132	1
2035673	548943	1
2035675	577950	1
2035676	462484	1
2035678	421618	1
2035681	396255	1
2035684	188961	1
2035690	17173	1
2035692	212851	1
2035695	54429	1
2035700	235226	1
2035707	544376	1
2035708	313706	1
2035709	88421	1
2035716	346286	1
2035717	437901	1
2035720	220877	1
2035721	34099	1
2035726	150607	1
2035728	130363	1
2035732	276498	1
2035733	83934	1
2035735	479146	1
2035737	440524	1
2035738	493903	1
2035739	171142	1
2035740	4149	1
2035741	193053	1
2035742	429732	1
2035744	72861	1
2035745	525851	1
2035746	244549	1
2035749	446887	1
2035752	84596	1
2035754	472857	1
2035755	549223	1
2035756	441461	1
2035763	250662	1
2035764	77142	1
2035765	362276	1
2035766	436796	1
2035767	253245	1
2035768	498288	1
2035769	447344	1
2035771	334615	1
2035773	240250	1
2035775	599953	1
2035779	477973	1
2035782	404131	1
2035785	97881	1
2035787	277955	1
2035788	150707	1
2035792	527012	1
2035793	406042	1
2035794	445930	1
2035796	308332	1
2035798	479530	1
2035799	67546	1
2035800	248822	1
2035802	267859	1
2035806	391668	1
2035807	178090	1
2035809	40131	1
2035811	384997	1
2035815	450548	1
2035816	270417	1
2035817	446878	1
2035818	399747	1
2035823	363475	1
2035824	9766	1
2035827	4982	1
2035831	14776	1
2035833	542644	1
2035834	62169	1
2035837	559349	1
2035839	520101	1
2035840	574235	1
2035842	9323	1
2035845	353138	1
2035846	83354	1
2035847	578896	1
2035848	475355	1
2035850	298128	1
2035851	43761	1
2035852	236575	1
2035853	26143	1
2035857	264123	1
2035858	534103	1
2035860	265253	1
2035862	570271	1
2035865	396025	1
2035866	258120	1
2035873	545248	1
2035876	479625	1
2035877	194129	1
2035878	319606	1
2035879	558742	1
2035880	447348	1
2035883	559482	1
2035884	448350	1
2035885	258031	1
2035886	518829	1
2035892	591287	1
2035896	486693	1
2035897	566745	1
2035898	564841	1
2035899	54825	1
2035907	19627	1
2035908	591885	1
2035911	540205	1
2035912	201866	1
2035913	69312	1
2035914	324931	1
2035915	182199	1
2035918	560338	1
2035920	326315	1
2035922	462585	1
2035923	454562	1
2035925	208425	1
2035926	374020	1
2035928	190981	1
2035929	195281	1
2035930	128349	1
2035931	579577	1
2035932	8209	1
2035934	547127	1
2035936	281555	1
2035939	362616	1
2035940	218709	1
2035945	444502	1
2035947	525932	1
2035948	98727	1
2035951	116896	1
2035953	136346	1
2035955	511325	1
2035956	127227	1
2035957	16003	1
2035958	186022	1
2035959	260406	1
2035964	543168	1
2035967	246307	1
2035972	99037	1
2035973	487621	1
2035976	279115	1
2035978	202049	1
2035979	498314	1
2035980	28533	1
2035985	578312	1
2035989	44706	1
